unique_id,date,address
gmb-2023-128026,24-03-2023,"Omval 36, Amsterdam, Netherlands"
gmb-2023-127871,24-03-2023,"Prins Hendrikkade 191B, Amsterdam, Netherlands"
gmb-2023-127884,24-03-2023,"Nassaukade 66-2, Amsterdam, Netherlands"
gmb-2023-127865,24-03-2023,"Dalsteindreef 312, Amsterdam, Netherlands"
gmb-2023-127973,24-03-2023,"Witte de Withstraat 3L, Amsterdam, Netherlands"
gmb-2023-127916,24-03-2023,"Potgieterstraat 25B, Amsterdam, Netherlands"
gmb-2023-128090,24-03-2023,"Patroclosstraat 7-H, Amsterdam, Netherlands"
gmb-2023-128071,24-03-2023,"Van Ostadestraat 15-2A, Amsterdam, Netherlands"
gmb-2023-128008,24-03-2023,"Keizersgracht 523-1, Amsterdam, Netherlands"
gmb-2023-127885,24-03-2023,"Amstelveenseweg 757-1, Amsterdam, Netherlands"
gmb-2023-127898,24-03-2023,"Amsteldijk 42-4, Amsterdam, Netherlands"
gmb-2023-127879,24-03-2023,"Celebesstraat 110A, Amsterdam, Netherlands"
gmb-2023-127942,24-03-2023,"Valeriusstraat 161-3, Amsterdam, Netherlands"
gmb-2023-127923,24-03-2023,"Tweede Oosterparkstraat 201A, Amsterdam, Netherlands"
gmb-2023-127904,24-03-2023,"Händelstraat 9, Amsterdam, Netherlands"
gmb-2023-127936,24-03-2023,"Bilderdijkstraat 215-2, Amsterdam, Netherlands"
gmb-2023-127917,24-03-2023,"Twee Koningskinderenstraat 11-3, Amsterdam, Netherlands"
gmb-2023-128040,24-03-2023,"Borgerstraat 244E, Amsterdam, Netherlands"
gmb-2023-127987,24-03-2023,"IJburglaan 297, Amsterdam, Netherlands"
gmb-2023-128091,24-03-2023,"Tweede Anjeliersdwarsstraat 12B, Amsterdam, Netherlands"
gmb-2023-127949,24-03-2023,"Ceintuurbaan 372-3, Amsterdam, Netherlands"
gmb-2023-128072,24-03-2023,"Nieuwevaartweg 9, Amsterdam, Netherlands"
gmb-2023-128034,24-03-2023,"Buiksloterdijk 314, Amsterdam, Netherlands"
gmb-2023-128015,24-03-2023,"Amazonenstraat 13-H, Amsterdam, Netherlands"
gmb-2023-128047,24-03-2023,"Eerste Constantijn Huygensstraat 82-1, Amsterdam, Netherlands"
gmb-2023-128079,24-03-2023,"Eerste Egelantiersdwarsstraat 8, Amsterdam, Netherlands"
gmb-2023-127886,24-03-2023,"Kromme Leimuidenstraat 11 H, Amsterdam, Netherlands"
gmb-2023-127899,24-03-2023,"Prinsengracht 1031A, Amsterdam, Netherlands"
gmb-2023-127981,24-03-2023,"Transvaalstraat 13-2, Amsterdam, Netherlands"
gmb-2023-127924,24-03-2023,"Joan Muyskenweg 2N, Amsterdam, Netherlands"
gmb-2023-127918,24-03-2023,"Wilhelmina Druckerstraat 11-1, Amsterdam, Netherlands"
gmb-2023-127988,24-03-2023,"Palestrinastraat 10-H, Amsterdam, Netherlands"
gmb-2023-128035,24-03-2023,"Polygoongracht 32, Amsterdam, Netherlands"
gmb-2023-128016,24-03-2023,"Van Houweningenstraat 66 H, Amsterdam, Netherlands"
gmb-2023-127861,24-03-2023,"Linnaeusparkweg 107-3, Amsterdam, Netherlands"
gmb-2023-127893,24-03-2023,"Jacob van Lennepkade 28-O, Amsterdam, Netherlands"
gmb-2023-127874,24-03-2023,"Prinsengracht 14L, Amsterdam, Netherlands"
gmb-2023-127868,24-03-2023,"Van Ostadestraat 191B, Amsterdam, Netherlands"
gmb-2023-127925,24-03-2023,"Ruysdaelkade 151-4, Amsterdam, Netherlands"
gmb-2023-127906,24-03-2023,"Willemsstraat 22-2, Amsterdam, Netherlands"
gmb-2023-128010,24-03-2023,"Prinsengracht 291D, Amsterdam, Netherlands"
gmb-2023-127995,24-03-2023,"Sajetplein 14, Amsterdam, Netherlands"
gmb-2023-127957,24-03-2023,"Van Boetzelaerstraat 96-4, Amsterdam, Netherlands"
gmb-2023-128080,24-03-2023,"Spaarndammerstraat 66-3, Amsterdam, Netherlands"
gmb-2023-127938,24-03-2023,"Lijnbaansgracht 152C, Amsterdam, Netherlands"
gmb-2023-128061,24-03-2023,"Fokke Simonszstraat 34-H, Amsterdam, Netherlands"
gmb-2023-125638,23-03-2023,"Windjammerdijk 104, Amsterdam, Netherlands"
gmb-2023-125689,23-03-2023,"Plantage Parklaan 26-3, Amsterdam, Netherlands"
gmb-2023-125752,23-03-2023,"Nassaukade 116-5, Amsterdam, Netherlands"
gmb-2023-125714,23-03-2023,"Olympiaplein 49 H, Amsterdam, Netherlands"
gmb-2023-125746,23-03-2023,"Domselaerstraat 15 H, Amsterdam, Netherlands"
gmb-2023-125727,23-03-2023,"Lederambachtstraat 270, Amsterdam, Netherlands"
gmb-2023-125594,23-03-2023,"Dirk Hartoghstraat 4, Amsterdam, Netherlands"
gmb-2023-125797,23-03-2023,"Brigantijnkade 62, Amsterdam, Netherlands"
gmb-2023-125600,23-03-2023,"Bramzeilhof 96, Amsterdam, Netherlands"
gmb-2023-125803,23-03-2023,"Egelantiersgracht 75A, Amsterdam, Netherlands"
gmb-2023-125670,23-03-2023,"Brederodestraat 50-2, Amsterdam, Netherlands"
gmb-2023-125613,23-03-2023,"Johan van Hasseltkade 213A, Amsterdam, Netherlands"
gmb-2023-125645,23-03-2023,"Binnen Oranjestraat 22-1, Amsterdam, Netherlands"
gmb-2023-125740,23-03-2023,"Grevelingenstraat 21-2, Amsterdam, Netherlands"
gmb-2023-125721,23-03-2023,"Vincent van Goghstraat 8A, Amsterdam, Netherlands"
gmb-2023-125791,23-03-2023,"Tweede Van der Helststraat 12-3, Amsterdam, Netherlands"
gmb-2023-125772,23-03-2023,"Valeriusstraat 102 H, Amsterdam, Netherlands"
gmb-2023-125753,23-03-2023,"Rhijnvis Feithstraat 18 H, Amsterdam, Netherlands"
gmb-2023-125734,23-03-2023,"Albert Neuhuysstraat 10-2, Amsterdam, Netherlands"
gmb-2023-125779,23-03-2023,"Amsteldijk 706, Amsterdam, Netherlands"
gmb-2023-125652,23-03-2023,"Ben van Meerendonkstraat 138, Amsterdam, Netherlands"
gmb-2023-125614,23-03-2023,"Eerste Van Swindenstraat 10-4, Amsterdam, Netherlands"
gmb-2023-125741,23-03-2023,"Griseldestraat 40 H, Amsterdam, Netherlands"
gmb-2023-125773,23-03-2023,"Elegaststraat 3-H, Amsterdam, Netherlands"
gmb-2023-125754,23-03-2023,"Tweede Jan van der Heijdenstraat 95E, Amsterdam, Netherlands"
gmb-2023-125735,23-03-2023,"Rapenburgerstraat 171D, Amsterdam, Netherlands"
gmb-2023-125767,23-03-2023,"Leeuwendalersweg 797, Amsterdam, Netherlands"
gmb-2023-125729,23-03-2023,"Nieuwendammerdijk 52, Amsterdam, Netherlands"
gmb-2023-125596,23-03-2023,"Van Abbestraat 108, Amsterdam, Netherlands"
gmb-2023-125602,23-03-2023,"Blasiusstraat 32-3, Amsterdam, Netherlands"
gmb-2023-125653,23-03-2023,"Van Speijkstraat 143-2, Amsterdam, Netherlands"
gmb-2023-125723,23-03-2023,"Herengracht 147D, Amsterdam, Netherlands"
gmb-2023-125736,23-03-2023,"Theodorus Majofskistraat 31-3, Amsterdam, Netherlands"
gmb-2023-125749,23-03-2023,"Marjoleinstraat 59, Amsterdam, Netherlands"
gmb-2023-125597,23-03-2023,"Orteliusstraat 174-3, Amsterdam, Netherlands"
gmb-2023-125692,23-03-2023,"Aalsmeerweg 99-2, Amsterdam, Netherlands"
gmb-2023-125654,23-03-2023,"Latherusstraat 31 H, Amsterdam, Netherlands"
gmb-2023-125730,23-03-2023,"Dantestraat 266, Amsterdam, Netherlands"
gmb-2023-125629,23-03-2023,"Celebesstraat 42A, Amsterdam, Netherlands"
gmb-2023-125699,23-03-2023,"Rapenburg 97-1, Amsterdam, Netherlands"
gmb-2023-125724,23-03-2023,"Alexanderplein 3-1, Amsterdam, Netherlands"
gmb-2023-125800,23-03-2023,"Daniël Stalpertstraat 86 H, Amsterdam, Netherlands"
gmb-2023-125769,23-03-2023,"Ten Katestraat 15-2, Amsterdam, Netherlands"
gmb-2023-125680,23-03-2023,"Van Reigersbergenstraat 75-1, Amsterdam, Netherlands"
gmb-2023-125623,23-03-2023,"Cornelis Dirkszstraat 11 D, Amsterdam, Netherlands"
gmb-2023-125807,23-03-2023,"Baarsjesweg 191D, Amsterdam, Netherlands"
gmb-2023-125750,23-03-2023,"Valutaboulevard 47, Amsterdam, Netherlands"
gmb-2023-125712,23-03-2023,"Noorderstraat 45-3, Amsterdam, Netherlands"
gmb-2023-125725,23-03-2023,"Nassaukade 335-1, Amsterdam, Netherlands"
gmb-2023-125738,23-03-2023,"Mesdagstraat 53E, Amsterdam, Netherlands"
gmb-2023-125675,23-03-2023,"Maassluisstraat 176, Amsterdam, Netherlands"
gmb-2023-125751,23-03-2023,"Bogortuin 66, Amsterdam, Netherlands"
gmb-2023-125713,23-03-2023,"Willy Sluiterstraat 8, Amsterdam, Netherlands"
gmb-2023-125726,23-03-2023,"Kinkerstraat 47-3V, Amsterdam, Netherlands"
gmb-2023-125593,23-03-2023,"Hugo de Grootplein 6-2, Amsterdam, Netherlands"
gmb-2023-125739,23-03-2023,"Hemonystraat 20-2, Amsterdam, Netherlands"
gmb-2023-125682,23-03-2023,"Lange Stammerdijk 23, Amsterdam, Netherlands"
gmb-2023-122638,21-03-2023,"Fraunhoferstraat 28 H, Amsterdam, Netherlands"
gmb-2023-120598,21-03-2023,"Keizersgracht 202B, Amsterdam, Netherlands"
gmb-2023-122619,21-03-2023,"Hugo de Grootkade 70B, Amsterdam, Netherlands"
gmb-2023-120579,21-03-2023,"Saffierstraat 224, Amsterdam, Netherlands"
gmb-2023-120661,21-03-2023,"Durgerdammerdijk 54, Amsterdam, Netherlands"
gmb-2023-120642,21-03-2023,"Adelaarsweg 31 H, Amsterdam, Netherlands"
gmb-2023-120636,21-03-2023,"Bestevâerstraat 96 H, Amsterdam, Netherlands"
gmb-2023-120687,21-03-2023,"Gustav Mahlerlaan 19H, Amsterdam, Netherlands"
gmb-2023-122708,21-03-2023,"Rooseveltlaan 232-4, Amsterdam, Netherlands"
gmb-2023-120668,21-03-2023,"Reinier Claeszenstraat 66-1, Amsterdam, Netherlands"
gmb-2023-120750,21-03-2023,"Reitdiepstraat 2-4, Amsterdam, Netherlands"
gmb-2023-120731,21-03-2023,"Landsmeerderdijk 48, Amsterdam, Netherlands"
gmb-2023-122600,21-03-2023,"Prinsengracht 618E, Amsterdam, Netherlands"
gmb-2023-120763,21-03-2023,"J.J.M. Vegterstraat 6, Amsterdam, Netherlands"
gmb-2023-122670,21-03-2023,"Paramaribostraat 119-1, Amsterdam, Netherlands"
gmb-2023-122651,21-03-2023,"Groenendaalstraat 47A, Amsterdam, Netherlands"
gmb-2023-122632,21-03-2023,"Jacob van Lennepkade 540, Amsterdam, Netherlands"
gmb-2023-120706,21-03-2023,"Zuideinde 495, Amsterdam, Netherlands"
gmb-2023-120592,21-03-2023,"Sluisstraat 41-2, Amsterdam, Netherlands"
gmb-2023-122613,21-03-2023,"Kerkstraat 433A, Amsterdam, Netherlands"
gmb-2023-122683,21-03-2023,"Baetostraat 14 H, Amsterdam, Netherlands"
gmb-2023-122664,21-03-2023,"Drostenburg 74B, Amsterdam, Netherlands"
gmb-2023-120719,21-03-2023,"Balthasar Floriszstraat 35-3, Amsterdam, Netherlands"
gmb-2023-122677,21-03-2023,"Reinier Claeszenstraat 16-2, Amsterdam, Netherlands"
gmb-2023-122702,21-03-2023,"Kijkduinstraat 97-2, Amsterdam, Netherlands"
gmb-2023-120637,21-03-2023,"Welnastraat 344, Amsterdam, Netherlands"
gmb-2023-120618,21-03-2023,"Spaarndammerstraat 43-1, Amsterdam, Netherlands"
gmb-2023-120745,21-03-2023,"Kromme-Mijdrechtstraat 83-3, Amsterdam, Netherlands"
gmb-2023-122614,21-03-2023,"Commelinstraat 234, Amsterdam, Netherlands"
gmb-2023-122684,21-03-2023,"Van Bossestraat 46 H, Amsterdam, Netherlands"
gmb-2023-120758,21-03-2023,"Henk Curièrekade 24, Amsterdam, Netherlands"
gmb-2023-122646,21-03-2023,"Derde Oosterparkstraat 140 H, Amsterdam, Netherlands"
gmb-2023-122627,21-03-2023,"Jan Hanzenstraat 14-2, Amsterdam, Netherlands"
gmb-2023-122678,21-03-2023,"Eerste Helmersstraat 153-3, Amsterdam, Netherlands"
gmb-2023-122722,21-03-2023,"Raphaëlstraat 6-H, Amsterdam, Netherlands"
gmb-2023-120606,21-03-2023,"Tweede Sweelinckstraat 5M, Amsterdam, Netherlands"
gmb-2023-122583,21-03-2023,"Jacob van Lennepkade 386-2, Amsterdam, Netherlands"
gmb-2023-120689,21-03-2023,"Korenbloemstraat 58, Amsterdam, Netherlands"
gmb-2023-122640,21-03-2023,"Kanaalstraat 28-2, Amsterdam, Netherlands"
gmb-2023-120714,21-03-2023,"Eerste Lindendwarsstraat 3, Amsterdam, Netherlands"
gmb-2023-122621,21-03-2023,"Hunzestraat 105-1, Amsterdam, Netherlands"
gmb-2023-120765,21-03-2023,"Omval 14, Amsterdam, Netherlands"
gmb-2023-122634,21-03-2023,"Amsteldijk 152 A 1, Amsterdam, Netherlands"
gmb-2023-122685,21-03-2023,"Parnassusweg 196, Amsterdam, Netherlands"
gmb-2023-122710,21-03-2023,"Rutherfordstraat 2 H, Amsterdam, Netherlands"
gmb-2023-120670,21-03-2023,"Uilenburgerwerf 39, Amsterdam, Netherlands"
gmb-2023-122698,21-03-2023,"Amstel 161-1, Amsterdam, Netherlands"
gmb-2023-120632,21-03-2023,"Swammerdamstraat 21-1, Amsterdam, Netherlands"
gmb-2023-122723,21-03-2023,"Dapperstraat 189, Amsterdam, Netherlands"
gmb-2023-120683,21-03-2023,"Bert Haanstrakade 462, Amsterdam, Netherlands"
gmb-2023-120664,21-03-2023,"Lutmastraat 3-2, Amsterdam, Netherlands"
gmb-2023-120645,21-03-2023,"Albert Cuypstraat 21-H, Amsterdam, Netherlands"
gmb-2023-120696,21-03-2023,"Jan Pieter Heijestraat 141-3, Amsterdam, Netherlands"
gmb-2023-122717,21-03-2023,"Karel du Jardinstraat 46-H, Amsterdam, Netherlands"
gmb-2023-122584,21-03-2023,"Griseldestraat 11-3, Amsterdam, Netherlands"
gmb-2023-120721,21-03-2023,"Lauernessestraat 38-3, Amsterdam, Netherlands"
gmb-2023-120772,21-03-2023,"Elegaststraat 13-1, Amsterdam, Netherlands"
gmb-2023-122578,21-03-2023,"Hemonystraat 62-1, Amsterdam, Netherlands"
gmb-2023-122660,21-03-2023,"2e Hugo de Grootstraat 42 H, Amsterdam, Netherlands"
gmb-2023-122641,21-03-2023,"Maanstraat 62, Amsterdam, Netherlands"
gmb-2023-120715,21-03-2023,"Elandsstraat 133, Amsterdam, Netherlands"
gmb-2023-120766,21-03-2023,"Tweede Helmersstraat 39-1, Amsterdam, Netherlands"
gmb-2023-122635,21-03-2023,"Nassaukade 316-2, Amsterdam, Netherlands"
gmb-2023-120709,21-03-2023,"Pythagorasstraat 24 H, Amsterdam, Netherlands"
gmb-2023-122667,21-03-2023,"Dusartstraat 45-4, Amsterdam, Netherlands"
gmb-2023-122629,21-03-2023,"Nassaukade 156-2, Amsterdam, Netherlands"
gmb-2023-120690,21-03-2023,"Tweede Schinkelstraat 11-3, Amsterdam, Netherlands"
gmb-2023-122711,21-03-2023,"Wingerdweg 281, Amsterdam, Netherlands"
gmb-2023-120589,21-03-2023,"Utrechtsedwarsstraat 74C, Amsterdam, Netherlands"
gmb-2023-120652,21-03-2023,"Da Costastraat 23-2, Amsterdam, Netherlands"
gmb-2023-122591,21-03-2023,"Soembawastraat 28, Amsterdam, Netherlands"
gmb-2023-120646,21-03-2023,"Spaarndammerstraat 47-1V, Amsterdam, Netherlands"
gmb-2023-120697,21-03-2023,"Faradaystraat 7 H, Amsterdam, Netherlands"
gmb-2023-120659,21-03-2023,"Bloemgracht 21-H, Amsterdam, Netherlands"
gmb-2023-120741,21-03-2023,"Derde Helmersstraat 50-1, Amsterdam, Netherlands"
gmb-2023-122610,21-03-2023,"Gerard Doustraat 210B, Amsterdam, Netherlands"
gmb-2023-122680,21-03-2023,"Houtmankade 35-2, Amsterdam, Netherlands"
gmb-2023-120754,21-03-2023,"Arubastraat 17-2, Amsterdam, Netherlands"
gmb-2023-122642,21-03-2023,"Rooseveltlaan 32-2, Amsterdam, Netherlands"
gmb-2023-120716,21-03-2023,"Bilderdijkkade 849, Amsterdam, Netherlands"
gmb-2023-122674,21-03-2023,"Rijnstraat 16-1, Amsterdam, Netherlands"
gmb-2023-120729,21-03-2023,"Danie Theronstraat 26B, Amsterdam, Netherlands"
gmb-2023-120602,21-03-2023,"Roompotstraat 2-2, Amsterdam, Netherlands"
gmb-2023-120615,21-03-2023,"Admiraal De Ruijterweg 433, Amsterdam, Netherlands"
gmb-2023-120685,21-03-2023,"Panamakade 37, Amsterdam, Netherlands"
gmb-2023-122592,21-03-2023,"Koninginneweg 251-2, Amsterdam, Netherlands"
gmb-2023-120666,21-03-2023,"Jacob van Lennepkade 6-O, Amsterdam, Netherlands"
gmb-2023-120647,21-03-2023,"Jacob van Lennepstraat 124A, Amsterdam, Netherlands"
gmb-2023-120710,21-03-2023,"Graaf Florisstraat 15-3, Amsterdam, Netherlands"
gmb-2023-120698,21-03-2023,"Singel 422E, Amsterdam, Netherlands"
gmb-2023-120704,21-03-2023,"Hoendiepstraat 52 H, Amsterdam, Netherlands"
gmb-2023-120590,21-03-2023,"Dirk van Hasseltssteeg 49, Amsterdam, Netherlands"
gmb-2023-122605,21-03-2023,"Gerard Doustraat 12 H, Amsterdam, Netherlands"
gmb-2023-120768,21-03-2023,"Palmgracht 66C, Amsterdam, Netherlands"
gmb-2023-120749,21-03-2023,"Sausalitolaan 54, Amsterdam, Netherlands"
gmb-2023-122656,21-03-2023,"1e C Huygensstr 19 H, Amsterdam, Netherlands"
gmb-2023-120597,21-03-2023,"Brandewijnsteeg 29, Amsterdam, Netherlands"
gmb-2023-122618,21-03-2023,"Wijttenbachstraat 11D, Amsterdam, Netherlands"
gmb-2023-120578,21-03-2023,"Willem de Zwijgerlaan 121-1, Amsterdam, Netherlands"
gmb-2023-120641,21-03-2023,"Burgemeester Van Leeuwenlaan 212, Amsterdam, Netherlands"
gmb-2023-122713,21-03-2023,"Kadoelenweg 318, Amsterdam, Netherlands"
gmb-2023-122580,21-03-2023,"Douwes Dekkerstraat 33-1, Amsterdam, Netherlands"
gmb-2023-120686,21-03-2023,"Govert Flinckstraat 306-1, Amsterdam, Netherlands"
gmb-2023-122593,21-03-2023,"Ferdinand Bolstraat 51-1, Amsterdam, Netherlands"
gmb-2023-122574,21-03-2023,"Hasebroekstraat 1-3, Amsterdam, Netherlands"
gmb-2023-120648,21-03-2023,"Kleine Wittenburgerstraat 92, Amsterdam, Netherlands"
gmb-2023-120711,21-03-2023,"Leidsekade 55-O, Amsterdam, Netherlands"
gmb-2023-122587,21-03-2023,"M.J.E. Lippitsstraat 3, Amsterdam, Netherlands"
gmb-2023-122631,21-03-2023,"Eerste Van der Helststraat 19-2, Amsterdam, Netherlands"
gmb-2023-120572,21-03-2023,"Tweede Helmersstraat 74-H, Amsterdam, Netherlands"
gmb-2023-118188,20-03-2023,"Hoofdweg 272-2, Amsterdam, Netherlands"
gmb-2023-118080,20-03-2023,"Eerste Lindendwarsstraat 14, Amsterdam, Netherlands"
gmb-2023-118023,20-03-2023,"Bernhard Eilershof 20, Amsterdam, Netherlands"
gmb-2023-118093,20-03-2023,"Chasséstraat 105 H, Amsterdam, Netherlands"
gmb-2023-118074,20-03-2023,"Eerste Helmersstraat 212-3, Amsterdam, Netherlands"
gmb-2023-118017,20-03-2023,"Keizersgracht 430E, Amsterdam, Netherlands"
gmb-2023-118182,20-03-2023,"Overamstelstraat 10-3, Amsterdam, Netherlands"
gmb-2023-118195,20-03-2023,"Nes 35-3, Amsterdam, Netherlands"
gmb-2023-118176,20-03-2023,"Willemsparkweg 98-1, Amsterdam, Netherlands"
gmb-2023-118138,20-03-2023,"Semarangstraat 23E, Amsterdam, Netherlands"
gmb-2023-118220,20-03-2023,"Lomanstraat 40, Amsterdam, Netherlands"
gmb-2023-118151,20-03-2023,"Maldenhof 477, Amsterdam, Netherlands"
gmb-2023-118132,20-03-2023,"Graaf Florisstraat 6-2, Amsterdam, Netherlands"
gmb-2023-118126,20-03-2023,"Floraweg 93, Amsterdam, Netherlands"
gmb-2023-118107,20-03-2023,"Van Spilbergenstraat 57 H, Amsterdam, Netherlands"
gmb-2023-118196,20-03-2023,"Middenweg 24-1, Amsterdam, Netherlands"
gmb-2023-118050,20-03-2023,"Houtrijkstraat 381, Amsterdam, Netherlands"
gmb-2023-118215,20-03-2023,"Transvaalstraat 39-3, Amsterdam, Netherlands"
gmb-2023-118044,20-03-2023,"Tugelaweg 48D, Amsterdam, Netherlands"
gmb-2023-118095,20-03-2023,"Nicolaas Witsenkade 22G, Amsterdam, Netherlands"
gmb-2023-118076,20-03-2023,"Linnaeusparkweg 228-H, Amsterdam, Netherlands"
gmb-2023-118038,20-03-2023,"Pretoriusstraat 11-1, Amsterdam, Netherlands"
gmb-2023-118178,20-03-2023,"Wittgensteinlaan 352, Amsterdam, Netherlands"
gmb-2023-118070,20-03-2023,"Linnaeushof 22-2, Amsterdam, Netherlands"
gmb-2023-118032,20-03-2023,"Bos en Lommerweg 23-3, Amsterdam, Netherlands"
gmb-2023-118216,20-03-2023,"Egelantiersstraat 81B, Amsterdam, Netherlands"
gmb-2023-118083,20-03-2023,"Rustenburgerstraat 75 H, Amsterdam, Netherlands"
gmb-2023-118045,20-03-2023,"Domselaerstraat 19-2, Amsterdam, Netherlands"
gmb-2023-118026,20-03-2023,"Jozef Israëlskade 18A, Amsterdam, Netherlands"
gmb-2023-118140,20-03-2023,"Derde Helmersstraat 70 H, Amsterdam, Netherlands"
gmb-2023-118039,20-03-2023,"Herensingel 15, Amsterdam, Netherlands"
gmb-2023-118172,20-03-2023,"Gerard Doustraat 153-3, Amsterdam, Netherlands"
