unique_id,date,address
gmb-2023-243988,06-06-2023,"Lumièrestraat 62, Amsterdam, Netherlands"
gmb-2023-243969,06-06-2023,"Kalkmarkt 9F, Amsterdam, Netherlands"
gmb-2023-244054,06-06-2023,"Vechtstraat 19-H, Amsterdam, Netherlands"
gmb-2023-244035,06-06-2023,"Weissenbruchstraat 41-2, Amsterdam, Netherlands"
gmb-2023-244086,06-06-2023,"Celebesstraat 162, Amsterdam, Netherlands"
gmb-2023-244048,06-06-2023,"Hendrik Soeteboomstraat 15, Amsterdam, Netherlands"
gmb-2023-243874,06-06-2023,"Saffierstraat 14B, Amsterdam, Netherlands"
gmb-2023-243855,06-06-2023,"Schoorlstraat 149, Amsterdam, Netherlands"
gmb-2023-243912,06-06-2023,"Amstel 222D, Amsterdam, Netherlands"
gmb-2023-243963,06-06-2023,"Retiefstraat 17-2, Amsterdam, Netherlands"
gmb-2023-243906,06-06-2023,"Singel 25B, Amsterdam, Netherlands"
gmb-2023-243995,06-06-2023,"Le Mairekade 131, Amsterdam, Netherlands"
gmb-2023-243976,06-06-2023,"Albert Luthulistraat 8A, Amsterdam, Netherlands"
gmb-2023-243957,06-06-2023,"G.J.M. Sarlemijnstraat 6, Amsterdam, Netherlands"
gmb-2023-243938,06-06-2023,"Hoofdweg 281-H, Amsterdam, Netherlands"
gmb-2023-245845,06-06-2023,"Tolbrugstraat 5-2, Amsterdam, Netherlands"
gmb-2023-243919,06-06-2023,"Hoofdweg 66-2, Amsterdam, Netherlands"
gmb-2023-244004,06-06-2023,"Kleine Zonneplein 12, Amsterdam, Netherlands"
gmb-2023-243989,06-06-2023,"Amstel 169-H, Amsterdam, Netherlands"
gmb-2023-243830,06-06-2023,"Waterlooplein 165A, Amsterdam, Netherlands"
gmb-2023-243862,06-06-2023,"Saxenburgerstraat 18-H, Amsterdam, Netherlands"
gmb-2023-243843,06-06-2023,"Kattenburgerkruisstraat 36, Amsterdam, Netherlands"
gmb-2023-244068,06-06-2023,"Pieter Aertszstraat 61-1, Amsterdam, Netherlands"
gmb-2023-243805,06-06-2023,"Vrolikstraat 140-1, Amsterdam, Netherlands"
gmb-2023-243856,06-06-2023,"Vrijheidslaan 21-3, Amsterdam, Netherlands"
gmb-2023-245966,06-06-2023,"Tweede Wittenburgerdwarsstraat 36, Amsterdam, Netherlands"
gmb-2023-243932,06-06-2023,"Eerste Atjehstraat 101-H, Amsterdam, Netherlands"
gmb-2023-243913,06-06-2023,"Fannius Scholtenstraat 77-H, Amsterdam, Netherlands"
gmb-2023-243983,06-06-2023,"Rozengracht 247E, Amsterdam, Netherlands"
gmb-2023-243964,06-06-2023,"Seranggracht 54, Amsterdam, Netherlands"
gmb-2023-243926,06-06-2023,"Poolsterstraat 14, Amsterdam, Netherlands"
gmb-2023-243939,06-06-2023,"Zeelandstraat 30-3, Amsterdam, Netherlands"
gmb-2023-244024,06-06-2023,"Blancefloorstraat 13-1, Amsterdam, Netherlands"
gmb-2023-244005,06-06-2023,"Burmanstraat 4-3, Amsterdam, Netherlands"
gmb-2023-244056,06-06-2023,"Geuzenkade 81-2, Amsterdam, Netherlands"
gmb-2023-243825,06-06-2023,"Legmeerstraat 44-H, Amsterdam, Netherlands"
gmb-2023-243895,06-06-2023,"Sint Willibrordusstraat 27-H, Amsterdam, Netherlands"
gmb-2023-245916,06-06-2023,"Korte Prinsengracht 99-3, Amsterdam, Netherlands"
gmb-2023-243876,06-06-2023,"Aalsmeerweg 114-3, Amsterdam, Netherlands"
gmb-2023-245948,06-06-2023,"Orteliusstraat 345-1, Amsterdam, Netherlands"
gmb-2023-245929,06-06-2023,"Looiersgracht 17E, Amsterdam, Netherlands"
gmb-2023-243889,06-06-2023,"Manegestraat 2A, Amsterdam, Netherlands"
gmb-2023-243971,06-06-2023,"Amsteldijk 110-H, Amsterdam, Netherlands"
gmb-2023-243914,06-06-2023,"Haardstee 85, Amsterdam, Netherlands"
gmb-2023-244050,06-06-2023,"Nicolaas Beetsstraat 51-2, Amsterdam, Netherlands"
gmb-2023-243908,06-06-2023,"Bartholomeus Diazstraat 35-1, Amsterdam, Netherlands"
gmb-2023-243978,06-06-2023,"Van Rappardstraat 2-3, Amsterdam, Netherlands"
gmb-2023-243959,06-06-2023,"Soembawastraat 46A, Amsterdam, Netherlands"
gmb-2023-243870,06-06-2023,"Derde Oosterparkstraat 133A, Amsterdam, Netherlands"
gmb-2023-244006,06-06-2023,"Rhijnvis Feithstraat 13-1, Amsterdam, Netherlands"
gmb-2023-243813,06-06-2023,"Kanaalstraat 137-2, Amsterdam, Netherlands"
gmb-2023-243883,06-06-2023,"Ernest Staesstraat 43-3, Amsterdam, Netherlands"
gmb-2023-244019,06-06-2023,"Rochussenstraat 3-H, Amsterdam, Netherlands"
gmb-2023-243864,06-06-2023,"Orteliusstraat 244-1, Amsterdam, Netherlands"
gmb-2023-243807,06-06-2023,"geen 'verleend', Amsterdam, Netherlands"
gmb-2023-243896,06-06-2023,"Nieuwe Leliestraat 134-3, Amsterdam, Netherlands"
gmb-2023-243858,06-06-2023,"Rochussenstraat 3-H, Amsterdam, Netherlands"
gmb-2023-243921,06-06-2023,"Admiralengracht 152-3, Amsterdam, Netherlands"
gmb-2023-243915,06-06-2023,"Nigellestraat 54, Amsterdam, Netherlands"
gmb-2023-243928,06-06-2023,"Karel Doormanstraat 142-4, Amsterdam, Netherlands"
gmb-2023-244013,06-06-2023,"Javastraat 97-4, Amsterdam, Netherlands"
gmb-2023-243998,06-06-2023,"Javastraat 25-1, Amsterdam, Netherlands"
gmb-2023-244083,06-06-2023,"Rooseveltlaan 119-1, Amsterdam, Netherlands"
gmb-2023-243820,06-06-2023,"Celebesstraat 58C, Amsterdam, Netherlands"
gmb-2023-244064,06-06-2023,"Nicolaas Maesstraat 85-2, Amsterdam, Netherlands"
gmb-2023-244077,06-06-2023,"Van Ostadestraat 363-3, Amsterdam, Netherlands"
gmb-2023-245943,06-06-2023,"Joan Melchior Kemperstraat 64-3, Amsterdam, Netherlands"
gmb-2023-244058,06-06-2023,"Hertspieghelweg 24-1, Amsterdam, Netherlands"
gmb-2023-243960,06-06-2023,"Govert Flinckstraat 270-H, Amsterdam, Netherlands"
gmb-2023-243941,06-06-2023,"Rustenburgerstraat 331-3, Amsterdam, Netherlands"
gmb-2023-245880,06-06-2023,"Wouwermanstraat 36-H, Amsterdam, Netherlands"
gmb-2023-243916,06-06-2023,"Prinsengracht 705-3, Amsterdam, Netherlands"
gmb-2023-243929,06-06-2023,"Elegaststraat 9-3, Amsterdam, Netherlands"
gmb-2023-244052,06-06-2023,"Jacques Veltmanstraat 97, Amsterdam, Netherlands"
gmb-2023-244014,06-06-2023,"Spuistraat 251-1, Amsterdam, Netherlands"
gmb-2023-243999,06-06-2023,"Praterlaan 2, Amsterdam, Netherlands"
gmb-2023-243821,06-06-2023,"Groen van Prinstererstraat 100-3, Amsterdam, Netherlands"
gmb-2023-243872,06-06-2023,"Kerkstraat 277-H, Amsterdam, Netherlands"
gmb-2023-243853,06-06-2023,"Pieter Vlamingstraat 30-H, Amsterdam, Netherlands"
gmb-2023-245982,06-06-2023,"Conradstraat 132E, Amsterdam, Netherlands"
gmb-2023-244078,06-06-2023,"Van Ostadestraat 188-1, Amsterdam, Netherlands"
gmb-2023-241775,05-06-2023,"Tweede Constantijn Huygensstraat 83-1, Amsterdam, Netherlands"
gmb-2023-241788,05-06-2023,"Van Ostadestraat 195-2, Amsterdam, Netherlands"
gmb-2023-241750,05-06-2023,"Eerste Helmersstraat 253-1, Amsterdam, Netherlands"
gmb-2023-241776,05-06-2023,"Tuin van Hera 10, Amsterdam, Netherlands"
gmb-2023-241757,05-06-2023,"Albert Cuypstraat 274-1, Amsterdam, Netherlands"
gmb-2023-241738,05-06-2023,"Jasper Leijnsenstraat 22-3, Amsterdam, Netherlands"
gmb-2023-241789,05-06-2023,"Orteliusstraat 213-1, Amsterdam, Netherlands"
gmb-2023-241630,05-06-2023,"Hoofdweg 239-3, Amsterdam, Netherlands"
gmb-2023-241662,05-06-2023,"Barentszstraat 335, Amsterdam, Netherlands"
gmb-2023-241643,05-06-2023,"Orteliusstraat 158-H, Amsterdam, Netherlands"
gmb-2023-241656,05-06-2023,"Nassaukade 143-1, Amsterdam, Netherlands"
gmb-2023-241637,05-06-2023,"J.M. van der Meylaan 67, Amsterdam, Netherlands"
gmb-2023-241669,05-06-2023,"Berend Boeijingastraat 19, Amsterdam, Netherlands"
gmb-2023-241726,05-06-2023,"Churchill-laan 228, Amsterdam, Netherlands"
gmb-2023-241758,05-06-2023,"Madurastraat 12-1, Amsterdam, Netherlands"
gmb-2023-241739,05-06-2023,"IJsselmeerstraat 66A, Amsterdam, Netherlands"
gmb-2023-241644,05-06-2023,"Korte Leidsedwarsstraat 187-3, Amsterdam, Netherlands"
gmb-2023-241676,05-06-2023,"Van Hallstraat 61-2, Amsterdam, Netherlands"
gmb-2023-241638,05-06-2023,"Albert Cuypstraat 153H, Amsterdam, Netherlands"
gmb-2023-241720,05-06-2023,"Slaakstraat 3-2, Amsterdam, Netherlands"
gmb-2023-241752,05-06-2023,"Madurastraat 47-1, Amsterdam, Netherlands"
gmb-2023-241733,05-06-2023,"Brouwersgracht 31, Amsterdam, Netherlands"
gmb-2023-241746,05-06-2023,"Veerstraat 71-3, Amsterdam, Netherlands"
gmb-2023-241778,05-06-2023,"Dijkmanpad 3, Amsterdam, Netherlands"
gmb-2023-241759,05-06-2023,"Roetersstraat 4-1, Amsterdam, Netherlands"
gmb-2023-241600,05-06-2023,"Graaf Florisstraat 7-2, Amsterdam, Netherlands"
gmb-2023-241670,05-06-2023,"Ten Katestraat 24A-2, Amsterdam, Netherlands"
gmb-2023-241651,05-06-2023,"Melkdistelstraat 7, Amsterdam, Netherlands"
gmb-2023-241613,05-06-2023,"Krasseurstraat 25, Amsterdam, Netherlands"
gmb-2023-241664,05-06-2023,"Waterspiegelplein 20, Amsterdam, Netherlands"
gmb-2023-241747,05-06-2023,"Rustenburgerstraat 434-H, Amsterdam, Netherlands"
gmb-2023-241728,05-06-2023,"President Kennedylaan 160-H, Amsterdam, Netherlands"
gmb-2023-241652,05-06-2023,"Marius Bauerstraat 30F-10, Amsterdam, Netherlands"
gmb-2023-241697,05-06-2023,"Amaliastraat 14-3, Amsterdam, Netherlands"
gmb-2023-241760,05-06-2023,"Vrolikstraat 403C, Amsterdam, Netherlands"
gmb-2023-241773,05-06-2023,"Vrolikstraat 216-3, Amsterdam, Netherlands"
gmb-2023-241754,05-06-2023,"Hoogstraat 62, Amsterdam, Netherlands"
gmb-2023-241735,05-06-2023,"Hagedoornweg 58A, Amsterdam, Netherlands"
gmb-2023-241748,05-06-2023,"Spaarndammerstraat 20F, Amsterdam, Netherlands"
gmb-2023-241729,05-06-2023,"Finsenstraat 12-H, Amsterdam, Netherlands"
gmb-2023-241698,05-06-2023,"Ten Katestraat 12-2, Amsterdam, Netherlands"
gmb-2023-241736,05-06-2023,"Oudezijds Voorburgwal 133-1, Amsterdam, Netherlands"
gmb-2023-241787,05-06-2023,"Vogelenzangstraat 51-3, Amsterdam, Netherlands"
gmb-2023-241597,05-06-2023,"Generaal Vetterstraat 12-H, Amsterdam, Netherlands"
gmb-2023-241641,05-06-2023,"Kijkduinstraat 87-2, Amsterdam, Netherlands"
gmb-2023-241622,05-06-2023,"Rooseveltlaan 3-2, Amsterdam, Netherlands"
gmb-2023-241603,05-06-2023,"Elandsgracht 105-2, Amsterdam, Netherlands"
gmb-2023-241654,05-06-2023,"Jacob Melkmanstraat 56, Amsterdam, Netherlands"
